base_date,bank_code,bank_name_half_kana,bank_name_kanji,branch_code,branch_name_half_kana,branch_name_kanji
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,904,904ｼﾃﾝ,904支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,905,905ｼﾃﾝ,905支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,906,906ｼﾃﾝ,906支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,907,907ｼﾃﾝ,907支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,908,908ｼﾃﾝ,908支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,909,909ｼﾃﾝ,909支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,910,910ｼﾃﾝ,910支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,911,911ｼﾃﾝ,911支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,912,912ｼﾃﾝ,912支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,913,913ｼﾃﾝ,913支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,914,914ｼﾃﾝ,914支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,915,915ｼﾃﾝ,915支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,916,916ｼﾃﾝ,916支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,917,917ｼﾃﾝ,917支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,918,918ｼﾃﾝ,918支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,919,919ｼﾃﾝ,919支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,920,920ｼﾃﾝ,920支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,921,921ｼﾃﾝ,921支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,922,922ｼﾃﾝ,922支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,923,923ｼﾃﾝ,923支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,924,924ｼﾃﾝ,924支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,925,925ｼﾃﾝ,925支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,926,926ｼﾃﾝ,926支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,927,927ｼﾃﾝ,927支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,928,928ｼﾃﾝ,928支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,929,929ｼﾃﾝ,929支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,930,930ｼﾃﾝ,930支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,931,931ｼﾃﾝ,931支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,932,932ｼﾃﾝ,932支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,933,933ｼﾃﾝ,933支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,934,934ｼﾃﾝ,934支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,935,935ｼﾃﾝ,935支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,936,936ｼﾃﾝ,936支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,937,937ｼﾃﾝ,937支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,938,938ｼﾃﾝ,938支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,939,939ｼﾃﾝ,939支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,940,940ｼﾃﾝ,940支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,941,941ｼﾃﾝ,941支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,942,942ｼﾃﾝ,942支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,943,943ｼﾃﾝ,943支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,944,944ｼﾃﾝ,944支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,945,945ｼﾃﾝ,945支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,946,946ｼﾃﾝ,946支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,947,947ｼﾃﾝ,947支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,948,948ｼﾃﾝ,948支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,949,949ｼﾃﾝ,949支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,950,950ｼﾃﾝ,950支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,951,951ｼﾃﾝ,951支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,952,952ｼﾃﾝ,952支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,953,953ｼﾃﾝ,953支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,954,954ｼﾃﾝ,954支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,955,955ｼﾃﾝ,955支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,956,956ｼﾃﾝ,956支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,957,957ｼﾃﾝ,957支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,958,958ｼﾃﾝ,958支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,959,959ｼﾃﾝ,959支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,960,960ｼﾃﾝ,960支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,961,961ｼﾃﾝ,961支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,962,962ｼﾃﾝ,962支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,963,963ｼﾃﾝ,963支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,964,964ｼﾃﾝ,964支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,965,965ｼﾃﾝ,965支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,966,966ｼﾃﾝ,966支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,967,967ｼﾃﾝ,967支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,968,968ｼﾃﾝ,968支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,969,969ｼﾃﾝ,969支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,970,970ｼﾃﾝ,970支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,971,971ｼﾃﾝ,971支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,972,972ｼﾃﾝ,972支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,973,973ｼﾃﾝ,973支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,974,974ｼﾃﾝ,974支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,975,975ｼﾃﾝ,975支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,976,976ｼﾃﾝ,976支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,977,977ｼﾃﾝ,977支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,978,978ｼﾃﾝ,978支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,979,979ｼﾃﾝ,979支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,980,980ｼﾃﾝ,980支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,981,981ｼﾃﾝ,981支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,982,982ｼﾃﾝ,982支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,983,983ｼﾃﾝ,983支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,984,984ｼﾃﾝ,984支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,985,985ｼﾃﾝ,985支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,986,986ｼﾃﾝ,986支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,987,987ｼﾃﾝ,987支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,988,988ｼﾃﾝ,988支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,989,989ｼﾃﾝ,989支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,990,990ｼﾃﾝ,990支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,991,991ｼﾃﾝ,991支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,992,992ｼﾃﾝ,992支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,993,993ｼﾃﾝ,993支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,994,994ｼﾃﾝ,994支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,995,995ｼﾃﾝ,995支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,996,996ｼﾃﾝ,996支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,997,997ｼﾃﾝ,997支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,998,998ｼﾃﾝ,998支店
2023-05-12,9999,ｴｰﾀﾞﾌﾞﾘｭｰｴｽｷﾞﾝｺｳ,AWS銀行,999,999ｼﾃﾝ,999支店
